#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa1.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin" name="distribution">
#            <parameter id="kappa2.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin" kappa1="@kappa1.s:alignment_twin" kappa2="@kappa2.s:alignment_twin" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.6" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
8054000	-4828.603467279235	-4825.032460269397	-3.5710070098372775	-4825.032460269397	0.8950582626595175	0.9808398669652852	0.9479879117202126	0.24917373249445163	0.2418464189202732	0.2584226132207476	0.2505572353645283	0.06710366378019346	1.053641926717759	0.006081773586389102	0.07713107288056792	-1.7611744067429642	3.710315989462907
8055000	-4833.7133609411285	-4826.247655955772	-7.465704985356695	-4826.247655955772	0.7962458611683673	0.9808398669652852	0.8968930537919484	0.23456685238457045	0.2418464189202732	0.2584226132207476	0.2651641154744095	0.140492953726883	1.0880433555699616	0.013591485847221052	0.109675845751699	-5.140574876567332	7.594637301379348
8056000	-4832.265624023268	-4827.719103679539	-4.546520343728672	-4827.719103679539	0.9753677670125946	0.9808398669652852	1.0399543308265344	0.23456685238457045	0.2418464189202732	0.2584226132207476	0.2651641154744095	0.1913817725654153	0.9957158645337878	0.02561450181450684	0.17618595665912892	-1.8958427416670274	2.81316908778292
8057000	-4827.698213076618	-4824.879124957311	-2.819088119307071	-4824.879124957311	0.8790654808778848	0.9808398669652852	1.0136832668087885	0.23456685238457045	0.2418464189202732	0.2584226132207476	0.2651641154744095	0.08242884391861502	1.0281997252737514	0.003046510311433512	0.05294821419176725	-0.85115634996989	2.607048528938441
8058000	-4830.464405891484	-4827.711360216044	-2.7530456754395334	-4827.711360216044	1.029566733811535	0.9808398669652852	1.1514729709999358	0.23456685238457045	0.2418464189202732	0.26456099480137457	0.25902573389378253	0.0166328753917453	1.0066026157139851	1.6454342421997657E-4	0.01287257361766259	-1.6421058023048307	1.7531955419115457
8059000	-4826.249474100473	-4823.539182441448	-2.7102916590250827	-4823.539182441448	0.9508666217069167	0.9808398669652852	1.1514729709999358	0.23456685238457045	0.2418464189202732	0.26456099480137457	0.25902573389378253	0.025148958251092424	0.993686671896283	2.4580983052994353E-4	0.015860449417621672	-1.3867069292777119	2.7685018891770605
8060000	-4827.451112559409	-4823.815557195431	-3.635555363978205	-4823.815557195431	1.099887200554147	0.9808398669652852	1.1514729709999358	0.24765069411005988	0.2418464189202732	0.25147715307588514	0.25902573389378253	0.039464013511222154	1.0203183477710263	0.0015265205624139823	0.03897410848903032	-2.0670431692426403	1.3543717089799983
8061000	-4827.525103986945	-4822.266809775728	-5.258294211217274	-4822.266809775728	0.8682126116406076	0.9808398669652852	1.1514729709999358	0.24765069411005988	0.2418464189202732	0.25147715307588514	0.25902573389378253	0.19398891739355895	1.1173055361193178	0.024254311263250897	0.15311905041435303	-2.552014235560698	4.690098434535283
8062000	-4824.261254409996	-4820.132677463779	-4.128576946216923	-4820.132677463779	0.860041190181157	0.9808398669652852	1.1514729709999358	0.24828116618230262	0.2632495790942489	0.25147715307588514	0.23699210164756404	0.22718154985537695	1.0421983579257852	0.05721043623928428	0.22292368151457534	-1.2626630453768826	3.7319904212095096
8063000	-4829.0401708249055	-4826.197083205058	-2.843087619847002	-4826.197083205058	0.852536643930019	0.9845256799921507	1.1514729709999358	0.24828116618230262	0.2632495790942489	0.25147715307588514	0.23699210164756404	0.08812279260546839	1.0082400504309075	0.0098865620196445	0.09869468180158514	-0.7759960695785297	2.6618689010176375
8064000	-4831.757700096392	-4828.171777271566	-3.5859228248260804	-4828.171777271566	0.9736926946661696	0.9845256799921507	1.1514729709999358	0.24828116618230262	0.2632495790942489	0.25147715307588514	0.23699210164756404	0.11319618253539751	0.9821545378872089	0.016659275403983462	0.1345894302532881	-1.3378968190174492	2.00807859876166
8065000	-4832.190048846876	-4828.266645712364	-3.923403134511863	-4828.266645712364	0.869574853596992	0.9845256799921507	1.1514729709999358	0.24828116618230262	0.2632495790942489	0.25147715307588514	0.23699210164756404	0.09044492969315336	1.0069192416719837	0.0033431268360970046	0.059364660006774324	-1.8382561225550313	3.9819082464495215
8066000	-4830.85164366636	-4825.464233892906	-5.387409773454545	-4825.464233892906	1.0679823199528078	0.9845256799921507	1.1514729709999358	0.24828116618230262	0.2632495790942489	0.25147715307588514	0.23699210164756404	0.13000345104464958	1.026148128901233	0.00875482049720909	0.09275698332745348	-3.0316370511726856	0.8460730660643663
8067000	-4824.3828189444575	-4821.852065322951	-2.530753621506599	-4821.852065322951	0.9535420929306855	0.6949687707654906	1.1514729709999358	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	0.029575843307816853	0.9844858002179279	6.65394139893996E-4	0.02623115519334995	-1.2027095062821562	2.263463561499496
8068000	-4826.591838375747	-4825.566316051124	-1.0255223246230436	-4825.566316051124	0.8399400692230131	0.6949687707654906	1.1514729709999358	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	0.0037623591175288463	1.0017911391890326	6.050085734201684E-6	0.0024577421427933593	-0.7143746338913166	2.9094908984199472
8069000	-4824.765052422164	-4823.167048651885	-1.59800377027958	-4823.167048651885	0.8699840497296191	0.7457877611004353	1.1514729709999358	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	7.612515657730377E-4	1.0005895413984836	4.669220749478492E-7	6.830175633396099E-4	-2.019794256037877	4.27224236348799
8070000	-4828.613256832463	-4825.842346089646	-2.770910742817045	-4825.842346089646	0.9800663207807363	0.7457877611004353	0.8832480739174637	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	0.04332852778502102	1.0187278333269263	0.001084505524729635	0.03269410709644016	-1.3173878772338385	2.1728379614483737
8071000	-4824.267118020744	-4822.371234311376	-1.8958837093689076	-4822.371234311376	0.9823834091564451	0.7457877611004353	0.8832480739174637	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	0.002484960699000793	1.001065580738924	4.045862517698851E-6	0.0020109694538913408	-1.8653876257312962	3.205710304997311
8072000	-4827.15006009575	-4823.687055818467	-3.4630042772825287	-4823.687055818467	0.8963115289960049	0.7457877611004353	1.0982787402160825	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	5.922764086720229E-4	1.0003090507636916	1.3738804021010922E-7	3.7064775160438327E-4	-4.02137398568918	5.638634723179545
8073000	-4825.619379979278	-4822.852829755488	-2.7665502237906834	-4822.852829755488	1.045299876614804	0.7457877611004353	1.0982787402160825	0.24828116618230262	0.25546774808582595	0.2592589840843081	0.23699210164756404	8.804595496691455E-4	1.0002094669704102	5.243293497722982E-7	7.239290722808096E-4	-3.141630285356447	0.800917670628351
8074000	-4823.877506259443	-4821.876311392345	-2.001194867097911	-4821.876311392345	1.1084293241942094	0.7457877611004353	1.0982787402160825	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.003048058334342302	0.9996072086592338	5.112989114865435E-6	0.0022619983546306897	-1.7988669825442556	1.8523476483092933
8075000	-4823.418565422354	-4821.94634713045	-1.4722182919041984	-4821.94634713045	0.8888438167175245	0.7457877611004353	1.0982787402160825	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.0015041988597821424	0.9999088626173152	1.0869648887936115E-6	0.0010422084608252568	-1.5990878761571796	3.6771433400710163
8076000	-4825.2263892433775	-4822.474988936343	-2.7514003070348476	-4822.474988936343	0.9130135689359477	0.9330755474048117	1.0982787402160825	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.01906827314922951	0.99263972245649	3.660231063717039E-4	0.01914697600118694	-1.6083095647930512	1.3307485925267741
8077000	-4823.552311354109	-4820.223234276614	-3.3290770774952723	-4820.223234276614	0.8482747270048729	0.9330755474048117	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.0791953057826924	1.059825060203924	0.010121213814169742	0.09712026274287636	-1.3676614578775084	3.6213093780203693
8078000	-4825.1387502428	-4821.545531299426	-3.593218943373383	-4821.545531299426	0.9011872500142926	0.9330755474048117	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.1852785830619482	1.0957027883789916	0.054917538053206635	0.22857809413973465	-0.9627116960720175	2.4225851949133173
8079000	-4826.64946670699	-4822.406572881578	-4.242893825412436	-4822.406572881578	1.0755197323752104	0.8990414357350386	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.16197205618755514	0.9438209131586534	0.02486172862542775	0.15820631162052354	-1.746596544987499	2.175854590350928
8080000	-4825.820729682351	-4821.807481458331	-4.013248224020817	-4821.807481458331	0.9399419140977174	0.8990414357350386	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.21203090615623496	0.9634512212126448	0.06702404866721545	0.26315568691275665	-1.2618830154644378	2.623459169547765
8081000	-4826.909079535191	-4822.143851064187	-4.765228471004107	-4822.143851064187	0.668402933720836	0.8990414357350386	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.44563342422872604	1.280462065074172	0.13601360009237984	0.3840081328170958	-1.0602093753496185	5.145065943227107
8082000	-4830.226627497649	-4821.3160956886195	-8.910531809029335	-4821.3160956886195	1.0935391655124687	0.8990414357350386	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.2959714571987174	0.9986842683480737	0.0960234558314721	0.3092382367990703	-5.785811739329274	5.579240785885574
8083000	-4823.826884805512	-4821.7137102395955	-2.113174565917018	-4821.7137102395955	0.979948062321088	0.9891142356323902	1.11215472708066	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.0053328997519836744	0.9993193287674206	3.7753442486702914E-5	0.006143040202383555	-1.567836512072397	1.4990598671941775
8084000	-4827.049702406152	-4823.741245608166	-3.3084567979865738	-4823.741245608166	0.8129473512862353	0.9891142356323902	1.205798532944368	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.09327521716075608	1.0736068156185787	0.0038156334887599983	0.058892407918530995	-1.1786404220621596	1.358848722930643
8085000	-4824.4862023648375	-4821.035232856298	-3.4509695085397993	-4821.035232856298	0.7928704150354716	0.9891142356323902	1.205798532944368	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.22351223831312533	1.0643286165879668	0.06205133803968151	0.2402992957848404	-0.577780291811997	2.4659995358148583
8086000	-4826.26003823783	-4822.448618171708	-3.811420066121543	-4822.448618171708	0.9405315181757152	0.9891142356323902	1.1331429639290826	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.12931691431039125	0.9500426250523083	0.017387870459412633	0.13988636816519515	-1.4653912981790986	2.6570155813384124
8087000	-4824.864671247864	-4821.080196192335	-3.7844750555284654	-4821.080196192335	1.0266596663328345	0.9891142356323902	1.1331429639290826	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.10028437778610358	0.9702728592227402	0.004005085783201216	0.06300099135105915	-1.6315271307443031	2.5372014328593804
8088000	-4825.558867813562	-4822.2814040956155	-3.277463717946025	-4822.2814040956155	0.9709858708458264	0.9891142356323902	0.8848874195604466	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.07303566328260729	1.0175137017293852	0.006413640501855765	0.08141337649850885	-1.4310796460596689	2.4596321623250157
8089000	-4828.986464340676	-4826.521326967198	-2.465137373478265	-4826.521326967198	0.917520221939877	0.9891142356323902	0.8848874195604466	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.044136895069835536	1.0038938613222759	0.0024500639537641824	0.04874953640449293	-0.926305627193623	2.394661881419634
8090000	-4826.575511393095	-4821.588956900341	-4.9865544927545	-4821.588956900341	0.9495518182349273	0.9891142356323902	0.8848874195604466	0.24828116618230262	0.2542510454147603	0.23673387742160065	0.26073391098133714	0.0671957710241784	0.9663997450627227	0.0053102944833010885	0.07128523785074418	-3.193830705993247	0.7450291150965215
8091000	-4825.070937948694	-4822.939158709696	-2.1317792389986514	-4822.939158709696	0.9252288336718847	0.9891142356323902	0.8848874195604466	0.24972919504572832	0.2542510454147603	0.23673387742160065	0.2592858821179114	0.002158700777354578	1.0008070304064955	4.218588567331898E-6	0.0020527457737219428	-2.092257117322362	1.0697140618298215
8092000	-4822.99399712223	-4819.66602468567	-3.327972436560685	-4819.66602468567	0.8231497894287942	0.9175746437468163	0.8848874195604466	0.24972919504572832	0.2542510454147603	0.23673387742160065	0.2592858821179114	0.23477522152341326	1.1405418431210077	0.027480876288391704	0.1471083888356332	-0.5451730872428744	2.835865117651536
8093000	-4827.004926758744	-4822.246045292695	-4.758881466048565	-4822.246045292695	1.0442158863500395	0.6846365469797585	0.8848874195604466	0.25152298453653876	0.2542510454147603	0.23494008793079024	0.2592858821179114	0.24224765817000407	0.8997221019234048	0.04193730475516069	0.19757523941995553	-2.003949859861921	1.3040461031373145
8094000	-4826.62155439855	-4822.029591963809	-4.5919624347410775	-4822.029591963809	0.9036512347030016	0.8891250040778521	0.8848874195604466	0.25152298453653876	0.2542510454147603	0.23494008793079024	0.2592858821179114	0.18331466275224337	0.9640279512921572	0.05910797776142212	0.22506333293440917	-2.06711323920827	3.836272405609337
8095000	-4826.461186639752	-4823.7804946405095	-2.6806919992418483	-4823.7804946405095	0.7745231598156131	0.8891250040778521	0.8848874195604466	0.25152298453653876	0.2542510454147603	0.23494008793079024	0.2592858821179114	0.15569716322784044	1.184518854954544	0.02432886136595609	0.1455193987830747	-0.3033381616944979	2.8742836216546683
8096000	-4824.564572406326	-4820.800931815898	-3.763640590427559	-4820.800931815898	1.0407612941962965	0.8891250040778521	0.8848874195604466	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.11100934331777934	0.9152190127430627	0.005457902798746941	0.07830369247484659	-1.6590538302872282	1.691245368408915
8097000	-4825.981885018525	-4823.809880209209	-2.172004809315937	-4823.809880209209	0.9249664896326973	0.7717536098529177	0.9517911987265378	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.01373445166067303	0.9915185830927806	3.441765817508249E-5	0.005895963570695831	-1.2959027323067343	3.040639455234371
8098000	-4828.831993733408	-4824.037575884794	-4.79441784861411	-4824.037575884794	1.210064570123189	0.7353628839123939	0.9453584094367111	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.01128961302688196	0.9964364292815584	1.0521018123193602E-4	0.010292668203563575	-4.0258120202023635	3.6903907890361936
8099000	-4826.0843054984325	-4821.643116394892	-4.441189103540594	-4821.643116394892	0.9341516418978476	0.7353628839123939	0.9453584094367111	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.011954932748817764	0.9962240544994466	1.0297581050265624E-4	0.0101723079287749	-3.6444782381568883	5.098248270101771
8100000	-4825.3931225532	-4824.203186114147	-1.1899364390528295	-4824.203186114147	0.8826630161534381	0.7353628839123939	0.9453584094367111	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.0025612754069099554	1.0010360376640386	5.976232296706821E-6	0.0024438380471487066	-1.1271327664272608	2.965960314575447
8101000	-4826.571586809943	-4824.397884679262	-2.1737021306814266	-4824.397884679262	0.8608097687014477	0.7547194021226973	0.9453584094367111	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.03338605081364392	1.018347792898507	8.658485797627273E-4	0.029134330268632578	-0.8435879634589565	2.6914208271912026
8102000	-4826.23642548279	-4822.0178598141765	-4.218565668613735	-4822.0178598141765	0.7983264125042512	0.7547194021226973	0.9453584094367111	0.23241828608773513	0.2542510454147603	0.2540447863795939	0.2592858821179114	0.15709638844084187	1.0467761923635377	0.032356894586292956	0.17890193117001002	-1.851486325545073	4.59416249552857
8103000	-4825.8210275663405	-4822.866504003993	-2.954523562347327	-4822.866504003993	0.7526967268577177	0.7547194021226973	0.9453584094367111	0.23241828608773513	0.25672701154848104	0.24257730468952385	0.26827739767426073	0.17746933976093746	1.0650140780081827	0.03342725519445979	0.1875058321920792	-0.47795752573796246	3.1270887712826316
8104000	-4827.670935765548	-4824.930756776599	-2.7401789889486468	-4824.930756776599	0.8317954288674715	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.25949829376929295	0.24257730468952385	0.2655061154534488	0.08996630209969986	0.9765533498570999	0.006897123439391488	0.0846113676067226	-0.7821137884094442	2.938368919370017
8105000	-4826.823054266466	-4824.483756268879	-2.3392979975868515	-4824.483756268879	0.9037301346592277	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.01865549522842118	0.9954090516384283	3.0653904888871446E-4	0.017484704892243953	-1.2923039369739389	3.240053177473046
8106000	-4823.888750137811	-4822.442794877126	-1.445955260684686	-4822.442794877126	0.9236994479983315	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.0030897511328620334	1.001306326165359	5.604355983350666E-6	0.002365477865352071	-1.2675422053995549	2.9368428274004064
8107000	-4825.4572220726195	-4822.322546857707	-3.134675214912928	-4822.322546857707	0.9775520517028772	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.06725376092030884	0.9645790850415509	0.003718835715164006	0.06323325355330033	-1.370041511414474	2.387872237265847
8108000	-4826.718297601882	-4823.484678314694	-3.2336192871880027	-4823.484678314694	0.9114464668514364	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.14693174611363152	0.9927622357426373	0.02106986118614367	0.13815569679608014	-0.9005494521530797	2.4336789611009975
8109000	-4827.621681689952	-4824.230366276286	-3.391315413665997	-4824.230366276286	1.1159125082392918	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.01718030705809329	1.0110359019672006	1.4985286406098014E-4	0.012209619007519637	-2.3861104674311893	1.1168293347039442
8110000	-4825.434776804956	-4821.857700947859	-3.5770758570973613	-4821.857700947859	0.8872336205372358	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.14206972786434754	1.0720115010848619	0.03027880514793175	0.16530918771943576	-1.2722296980324295	3.4658153209566054
8111000	-4825.499261101746	-4822.756102376442	-2.743158725304374	-4822.756102376442	0.9403355139363365	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.054006341973044186	1.0347905232067134	0.002747852755763591	0.05244224680351086	-1.1142118288325915	2.212376885297885
8112000	-4826.4598198258645	-4823.092488348244	-3.367331477620156	-4823.092488348244	0.7945316111014786	0.8416092292462392	0.9453584094367111	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.29030065341617756	1.2640985884075804	0.04665826183343999	0.16978756807928183	-0.3453431932637514	2.9601601795439256
8113000	-4826.508519042197	-4822.6085311273355	-3.899987914861795	-4822.6085311273355	0.9572164954575423	0.8416092292462392	1.129564455522057	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.17976309287365858	0.9328452946750159	0.029067417660717312	0.17259680068068473	-1.320272228467239	1.8584956044191574
8114000	-4826.427400188792	-4823.158686147304	-3.2687140414872102	-4823.158686147304	0.7762761754719474	0.8416092292462392	1.2514281985680784	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.19714809944633252	1.2023512061947703	0.059395574547526815	0.22961521535586563	-0.5527432560497827	3.1967279746564095
8115000	-4826.863171990964	-4822.540767803473	-4.322404187491132	-4822.540767803473	0.9529542258962357	0.8416092292462392	1.2514281985680784	0.23241828608773513	0.2478886447081475	0.2541869537506693	0.2655061154534488	0.23154601832029778	1.0325725537516075	0.03624949855287331	0.1931656519590536	-1.4423198142156544	1.6363344877950445
8116000	-4827.970141765068	-4824.923594399877	-3.046547365190646	-4824.923594399877	0.9205000120900035	0.8416092292462392	1.2514281985680784	0.23241828608773513	0.26503222281585287	0.23704337564296393	0.2655061154534488	0.05400038777880011	0.9804222514951015	0.0017249894410701426	0.041574017136142484	-1.3016083545296868	1.6254798453015182
8117000	-4825.447036428502	-4821.829913619407	-3.6171228090942584	-4821.829913619407	1.011653300828456	0.8416092292462392	1.087650916590937	0.23241828608773513	0.26503222281585287	0.23704337564296393	0.2655061154534488	0.041311046010038606	0.9930437916877136	0.0010766785064504044	0.032815769531678425	-2.0930677499602597	3.292591335495321
8118000	-4825.506452221796	-4823.691808503223	-1.8146437185737196	-4823.691808503223	0.8891226389538018	0.8416092292462392	1.087650916590937	0.2309668416177529	0.2664836672858351	0.23704337564296393	0.2655061154534488	0.012740168836260982	0.9932737755013051	1.6985118432138004E-4	0.013061825694816388	-0.9070018730436242	1.9245825878406344
8119000	-4824.750106359986	-4822.066573867699	-2.6835324922870836	-4822.066573867699	0.908217908206469	0.8416092292462392	1.087650916590937	0.2309668416177529	0.2664836672858351	0.23704337564296393	0.2655061154534488	0.0355863129465295	1.0037423564008905	0.0012274046575596793	0.035013105431150146	-1.2431448969432324	1.5836810376461337
8120000	-4824.522289699485	-4823.031877533266	-1.490412166218119	-4823.031877533266	0.8700186417086452	0.8690521814926169	1.087650916590937	0.2309668416177529	0.2664836672858351	0.23704337564296393	0.2655061154534488	0.007844761396966314	0.9970304960134275	5.881721875943002E-5	0.007651678166228363	-0.8105035326336147	2.3225359502595624
8121000	-4824.272760579466	-4821.002491900844	-3.270268678622088	-4821.002491900844	0.7733599921495514	0.8690521814926169	1.087650916590937	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.2284899984771279	1.0597208210185445	0.02662659025586284	0.16580236990516356	-0.46029743333323836	2.437689838809885
8122000	-4824.956933087284	-4820.079946803075	-4.876986284209527	-4820.079946803075	0.8899672866146133	0.8690521814926169	1.087650916590937	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.19397632891213062	1.0952903770056313	0.03860718771993571	0.18223359671706896	-2.2327820193074768	4.427616272101235
8123000	-4827.509061512906	-4823.4308488067745	-4.078212706131514	-4823.4308488067745	0.9271159406806863	0.8690521814926169	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.04203693746052408	1.0257107355150983	0.0017292937445415534	0.04133395360849145	-2.54943327312221	4.232368886058915
8124000	-4828.475244052753	-4825.913457847926	-2.5617862048262063	-4825.913457847926	0.7696160196863561	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.06383012313796191	1.0395174955802695	0.004125837644296606	0.06422888119462258	-0.7931499204064607	1.5825372315398922
8125000	-4824.437062243209	-4820.829815736178	-3.607246507030955	-4820.829815736178	0.9514217237028568	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.07623355879088373	1.03585868003734	0.005338142526850898	0.07177692116024378	-1.7243757539554556	3.4619856068640464
8126000	-4825.19412411196	-4821.669874812599	-3.5242492993609775	-4821.669874812599	0.859870080829529	0.8376607949240389	1.0517285814012738	0.2457231121667072	0.2664836672858351	0.23704337564296393	0.25074984490449453	0.09831255054093763	1.0876325960615456	0.014634708929448296	0.12071941573709849	-1.4664622986209221	1.3266667649623531
